activity_id,user_id,show_id,watch_minutes,watch_hours
3818,231,s8474,39,0.65
3819,377,s7287,235,3.92
3820,468,s6025,132,2.2
3821,47,s1307,44,0.73
3822,4,s7264,280,4.67
3823,50,s8013,36,0.6
3824,463,s3570,155,2.58
3825,53,s2022,69,1.15
3826,259,s5391,197,3.28
3827,439,s5014,204,3.4
3828,362,s7816,300,5.0
3829,352,s463,88,1.47
3830,493,s4225,240,4.0
3831,358,s3697,119,1.98
3832,244,s288,153,2.55
3833,117,s4785,264,4.4
3834,324,s6061,130,2.17
3835,459,s2625,37,0.62
3836,304,s779,262,4.37
3837,368,s5774,24,0.4
3838,46,s3469,266,4.43
3839,359,s889,92,1.53
3840,499,s2017,64,1.07
3841,448,s4104,208,3.47
3842,188,s5303,292,4.87
3843,56,s2264,265,4.42
3844,408,s2690,295,4.92
3845,70,s5749,211,3.52
3846,141,s3937,80,1.33
3847,493,s1563,184,3.07
3848,351,s8798,243,4.05
3849,237,s8078,94,1.57
3850,344,s3938,182,3.03
3851,141,s326,202,3.37
3852,125,s121,68,1.13
3853,156,s6358,113,1.88
3854,237,s8498,245,4.08
3855,316,s4656,52,0.87
3856,46,s1088,35,0.58
3857,32,s4992,167,2.78
3858,143,s1563,177,2.95
3859,494,s3149,183,3.05
3860,415,s2389,87,1.45
3861,45,s5478,168,2.8
3862,189,s8172,205,3.42
3863,350,s8598,50,0.83
3864,340,s1990,165,2.75
3865,440,s6174,292,4.87
3866,156,s1028,127,2.12
3867,211,s6744,101,1.68
3868,182,s5701,136,2.27
3869,172,s971,207,3.45
3870,190,s8765,155,2.58
3871,240,s368,297,4.95
3872,399,s1499,148,2.47
3873,92,s4688,11,0.18
3874,307,s4781,177,2.95
3875,305,s3157,280,4.67
3876,319,s1930,180,3.0
3877,62,s3892,78,1.3
3878,311,s763,270,4.5
3879,140,s3331,239,3.98
3880,400,s491,54,0.9
3881,246,s6961,149,2.48
3882,109,s605,259,4.32
3883,427,s6234,42,0.7
3884,147,s379,279,4.65
3885,192,s765,33,0.55
3886,313,s8720,28,0.47
3887,477,s6945,96,1.6
3888,496,s5969,119,1.98
3889,285,s1107,66,1.1
3890,147,s6183,166,2.77
3891,77,s4720,203,3.38
3892,141,s164,114,1.9
3893,318,s8449,58,0.97
3894,219,s502,255,4.25
3895,22,s7205,252,4.2
3896,358,s4857,113,1.88
3897,246,s6077,109,1.82
3898,253,s6370,217,3.62
3899,204,s8224,169,2.82
3900,390,s8043,115,1.92
3901,254,s3317,142,2.37
3902,475,s7735,77,1.28
3903,223,s7667,142,2.37
3904,90,s2518,235,3.92
3905,138,s1016,138,2.3
3906,289,s1886,91,1.52
3907,256,s1610,172,2.87
3908,167,s3711,30,0.5
3909,34,s4124,109,1.82
3910,426,s5834,20,0.33
3911,37,s7812,33,0.55
3912,230,s4425,178,2.97
3913,50,s5981,54,0.9
3914,354,s6911,159,2.65
3915,491,s8773,176,2.93
3916,355,s4373,180,3.0
3917,46,s6806,254,4.23
3918,273,s5025,170,2.83
3919,485,s8596,86,1.43
3920,272,s5710,215,3.58
3921,134,s1282,128,2.13
3922,25,s774,67,1.12
3923,433,s4683,73,1.22
3924,102,s5121,11,0.18
3925,228,s3816,245,4.08
3926,494,s4826,211,3.52
3927,80,s103,123,2.05
3928,396,s1542,148,2.47
3929,60,s6224,283,4.72
3930,180,s6955,87,1.45
3931,353,s5231,234,3.9
3932,105,s7468,258,4.3
3933,409,s1697,84,1.4
3934,165,s6921,287,4.78
3935,92,s6302,198,3.3
3936,151,s8060,69,1.15
3937,42,s8679,195,3.25
3938,314,s1855,66,1.1
3939,476,s5421,142,2.37
3940,292,s1918,173,2.88
3941,462,s6292,162,2.7
3942,271,s1154,115,1.92
3943,292,s5693,217,3.62
3944,110,s1674,19,0.32
3945,185,s8063,131,2.18
3946,188,s8620,215,3.58
3947,92,s7956,263,4.38
3948,153,s241,31,0.52
3949,49,s4747,106,1.77
3950,463,s4207,249,4.15
3951,406,s2942,225,3.75
3952,55,s8747,34,0.57
3953,332,s7064,105,1.75
3954,222,s1472,285,4.75
3955,359,s3931,57,0.95
3956,213,s6530,295,4.92
3957,24,s2516,226,3.77
3958,138,s2933,231,3.85
3959,239,s1170,34,0.57
3960,57,s3088,21,0.35
3961,158,s3720,103,1.72
3962,161,s4150,55,0.92
3963,66,s1495,290,4.83
3964,99,s784,49,0.82
3965,388,s7378,190,3.17
3966,48,s5558,109,1.82
3967,141,s6438,236,3.93
3968,276,s2015,165,2.75
3969,371,s6096,255,4.25
3970,222,s1053,278,4.63
3971,262,s3633,66,1.1
3972,483,s5904,249,4.15
3973,258,s1238,216,3.6
3974,113,s6542,187,3.12
3975,89,s2985,23,0.38
3976,321,s3106,124,2.07
3977,56,s2932,278,4.63
3978,447,s2039,236,3.93
3979,283,s2507,229,3.82
3980,305,s4136,139,2.32
3981,431,s623,286,4.77
3982,295,s2274,96,1.6
3983,244,s5520,207,3.45
3984,251,s3433,241,4.02
3985,317,s6868,295,4.92
3986,416,s8216,18,0.3
3987,432,s339,120,2.0
3988,41,s6197,133,2.22
3989,159,s2774,208,3.47
3990,243,s7466,158,2.63
3991,380,s3872,19,0.32
3992,92,s4951,142,2.37
3993,495,s4496,87,1.45
3994,452,s1589,179,2.98
3995,65,s7913,268,4.47
3996,306,s7454,132,2.2
3997,325,s1053,169,2.82
3998,437,s8471,72,1.2
3999,102,s3719,22,0.37
4000,453,s184,151,2.52
4001,157,s3967,155,2.58
4002,103,s5071,260,4.33
4003,226,s3952,214,3.57
4004,343,s7681,156,2.6
4005,6,s772,137,2.28
4006,436,s4296,259,4.32
4007,7,s3400,238,3.97
4008,19,s4580,47,0.78
4009,290,s7457,49,0.82
4010,64,s2271,272,4.53
4011,140,s273,160,2.67
4012,387,s7899,239,3.98
4013,20,s4618,236,3.93
4014,265,s3487,216,3.6
4015,65,s2017,200,3.33
4016,262,s3026,148,2.47
4017,411,s1306,161,2.68
4018,124,s6539,79,1.32
4019,298,s2315,139,2.32
4020,337,s3495,265,4.42
4021,282,s21,81,1.35
4022,450,s2152,250,4.17
4023,138,s8763,166,2.77
4024,264,s6864,170,2.83
4025,15,s2316,149,2.48
4026,272,s6726,31,0.52
4027,75,s4752,112,1.87
4028,414,s2880,221,3.68
4029,489,s2060,158,2.63
4030,130,s8201,58,0.97
4031,303,s3174,78,1.3
4032,403,s360,78,1.3
4033,49,s4045,91,1.52
4034,498,s6291,215,3.58
4035,39,s5265,146,2.43
4036,483,s8740,168,2.8
4037,222,s5093,139,2.32
4038,292,s3719,23,0.38
4039,496,s4327,284,4.73
4040,290,s3376,220,3.67
4041,125,s4416,280,4.67
4042,433,s6552,267,4.45
4043,391,s6691,48,0.8
4044,286,s6192,104,1.73
4045,436,s2275,226,3.77
4046,49,s4652,271,4.52
4047,157,s325,235,3.92
4048,444,s1134,172,2.87
4049,24,s4586,247,4.12
4050,389,s6068,141,2.35
4051,14,s4629,179,2.98
4052,283,s6697,258,4.3
4053,201,s6124,21,0.35
4054,171,s892,124,2.07
4055,370,s2213,149,2.48
4056,303,s3995,129,2.15
4057,47,s2604,32,0.53
4058,434,s8212,32,0.53
4059,149,s3884,50,0.83
4060,387,s6176,177,2.95
4061,356,s3937,275,4.58
4062,481,s5854,116,1.93
4063,68,s3458,74,1.23
4064,250,s1179,218,3.63
4065,5,s5895,207,3.45
4066,82,s5941,252,4.2
4067,109,s3089,258,4.3
4068,20,s8543,156,2.6
4069,425,s6792,195,3.25
4070,500,s6032,69,1.15
4071,242,s6043,242,4.03
4072,398,s1311,63,1.05
4073,186,s7247,24,0.4
4074,419,s6967,239,3.98
4075,16,s1000,34,0.57
4076,46,s5725,243,4.05
4077,409,s1964,90,1.5
4078,68,s6229,290,4.83
4079,94,s5424,101,1.68
4080,413,s1535,164,2.73
4081,309,s5100,55,0.92
4082,463,s7189,10,0.17
4083,229,s2831,41,0.68
4084,49,s6569,103,1.72
4085,146,s1959,187,3.12
4086,231,s2197,269,4.48
4087,224,s1433,71,1.18
4088,9,s2364,22,0.37
4089,238,s1498,55,0.92
4090,362,s1152,40,0.67
4091,381,s5994,150,2.5
4092,371,s6988,257,4.28
4093,132,s6183,67,1.12
4094,106,s7074,210,3.5
4095,126,s8789,30,0.5
4096,20,s8536,130,2.17
4097,491,s251,80,1.33
4098,244,s1093,145,2.42
4099,408,s7111,285,4.75
4100,91,s99,38,0.63
4101,129,s7188,180,3.0
4102,75,s5677,88,1.47
4103,413,s5657,15,0.25
4104,471,s1464,19,0.32
4105,441,s1816,269,4.48
4106,130,s8410,64,1.07
4107,345,s7837,59,0.98
4108,135,s7958,248,4.13
4109,46,s6908,123,2.05
4110,465,s4482,224,3.73
4111,239,s4505,93,1.55
4112,8,s8693,90,1.5
4113,196,s7124,200,3.33
4114,77,s8054,87,1.45
4115,419,s5965,165,2.75
4116,217,s5739,225,3.75
4117,401,s1625,234,3.9
4118,394,s1237,76,1.27
4119,454,s4670,273,4.55
4120,400,s566,132,2.2
4121,53,s2524,67,1.12
4122,35,s8314,99,1.65
4123,380,s2570,93,1.55
4124,369,s4652,226,3.77
4125,264,s3167,134,2.23
4126,1,s999,47,0.78
4127,227,s3755,280,4.67
4128,25,s3355,292,4.87
4129,264,s3867,284,4.73
4130,497,s3138,83,1.38
4131,342,s4131,221,3.68
4132,171,s4029,21,0.35
4133,129,s8376,11,0.18
4134,84,s6484,257,4.28
4135,463,s908,198,3.3
4136,67,s574,169,2.82
4137,378,s4110,132,2.2
4138,492,s3226,193,3.22
4139,447,s3722,254,4.23
4140,309,s7386,62,1.03
4141,287,s4005,159,2.65
4142,278,s7001,273,4.55
4143,333,s7630,35,0.58
4144,357,s6442,99,1.65
4145,183,s7094,195,3.25
4146,61,s840,226,3.77
4147,499,s1196,104,1.73
4148,217,s7174,13,0.22
4149,330,s1782,295,4.92
4150,281,s5983,292,4.87
4151,265,s5129,111,1.85
4152,130,s2613,158,2.63
4153,310,s3593,238,3.97
4154,456,s1595,258,4.3
4155,43,s6336,86,1.43
4156,425,s1744,227,3.78
4157,484,s1329,108,1.8
4158,242,s2927,87,1.45
4159,265,s302,139,2.32
4160,196,s3141,138,2.3
4161,1,s4077,65,1.08
4162,68,s7408,161,2.68
4163,457,s3145,285,4.75
4164,325,s7922,151,2.52
4165,188,s6229,29,0.48
4166,176,s8802,179,2.98
4167,438,s7814,213,3.55
4168,229,s6965,14,0.23
4169,54,s7168,151,2.52
4170,372,s4906,69,1.15
4171,291,s965,77,1.28
4172,235,s4397,252,4.2
4173,217,s7554,167,2.78
4174,123,s2340,131,2.18
4175,186,s8006,280,4.67
4176,49,s2072,45,0.75
4177,35,s8503,299,4.98
4178,356,s7353,262,4.37
4179,65,s6684,87,1.45
4180,130,s8242,240,4.0
4181,96,s1092,299,4.98
4182,377,s5069,85,1.42
4183,215,s909,173,2.88
4184,261,s504,276,4.6
4185,272,s229,37,0.62
4186,493,s7238,293,4.88
4187,124,s7963,126,2.1
4188,304,s6348,38,0.63
4189,142,s2230,115,1.92
4190,339,s3466,120,2.0
4191,62,s8676,148,2.47
4192,131,s4271,180,3.0
4193,367,s3921,246,4.1
4194,116,s3219,220,3.67
4195,91,s8625,178,2.97
4196,412,s5606,167,2.78
4197,16,s4075,59,0.98
4198,7,s4474,232,3.87
4199,146,s8674,127,2.12
4200,500,s8132,248,4.13
4201,297,s5152,118,1.97
4202,334,s3910,264,4.4
4203,344,s3622,62,1.03
4204,8,s1948,139,2.32
4205,376,s275,53,0.88
4206,246,s5957,106,1.77
4207,355,s3204,18,0.3
4208,398,s8425,177,2.95
4209,122,s1446,26,0.43
4210,349,s3937,98,1.63
4211,288,s1906,71,1.18
4212,321,s5976,156,2.6
4213,57,s1483,130,2.17
4214,187,s7988,276,4.6
4215,118,s5110,272,4.53
4216,7,s7831,126,2.1
4217,140,s3851,274,4.57
4218,312,s2304,277,4.62
4219,418,s1154,238,3.97
4220,140,s5595,261,4.35
4221,487,s3668,289,4.82
4222,64,s1809,153,2.55
4223,320,s7731,27,0.45
4224,345,s271,248,4.13
4225,359,s4582,148,2.47
4226,491,s109,262,4.37
4227,244,s8620,20,0.33
4228,420,s755,71,1.18
4229,184,s6441,107,1.78
4230,460,s7493,257,4.28
4231,138,s1166,204,3.4
4232,404,s471,215,3.58
4233,52,s562,183,3.05
4234,295,s2655,106,1.77
4235,275,s1752,73,1.22
4236,125,s7135,150,2.5
4237,209,s5033,26,0.43
4238,45,s4566,229,3.82
4239,155,s4341,15,0.25
4240,280,s653,256,4.27
4241,130,s6500,209,3.48
4242,117,s4914,291,4.85
4243,175,s4276,261,4.35
4244,420,s5522,61,1.02
4245,392,s1498,228,3.8
4246,413,s580,95,1.58
4247,479,s6050,147,2.45
4248,169,s4128,141,2.35
4249,329,s1762,193,3.22
4250,113,s7540,76,1.27
4251,317,s8754,139,2.32
4252,489,s2439,226,3.77
4253,192,s8185,72,1.2
4254,283,s2279,268,4.47
4255,123,s8308,13,0.22
4256,325,s7927,83,1.38
4257,24,s3979,93,1.55
4258,37,s5389,238,3.97
4259,108,s4712,288,4.8
4260,76,s6383,107,1.78
4261,211,s6464,280,4.67
4262,230,s1358,37,0.62
4263,228,s3486,80,1.33
4264,29,s3293,75,1.25
4265,20,s7682,36,0.6
4266,127,s3546,260,4.33
4267,128,s1615,80,1.33
4268,65,s5170,41,0.68
4269,138,s3385,172,2.87
4270,5,s4347,245,4.08
4271,148,s3162,18,0.3
4272,12,s2219,42,0.7
4273,170,s3183,79,1.32
4274,463,s5843,275,4.58
4275,4,s4074,229,3.82
4276,489,s1786,29,0.48
4277,154,s6727,247,4.12
4278,219,s6887,236,3.93
4279,437,s2275,277,4.62
4280,386,s7464,217,3.62
4281,174,s6141,142,2.37
4282,348,s7823,15,0.25
4283,358,s2963,227,3.78
4284,329,s6380,299,4.98
4285,284,s326,206,3.43
4286,432,s3713,209,3.48
4287,377,s1541,177,2.95
4288,46,s3620,71,1.18
4289,499,s6961,225,3.75
4290,274,s6930,24,0.4
4291,117,s4763,134,2.23
4292,69,s8589,82,1.37
4293,284,s5193,158,2.63
4294,87,s7308,63,1.05
4295,331,s2355,108,1.8
4296,13,s3587,30,0.5
4297,76,s1813,205,3.42
4298,170,s1833,22,0.37
4299,477,s1952,206,3.43
4300,241,s2958,110,1.83
4301,309,s6886,207,3.45
4302,26,s3498,287,4.78
4303,97,s2859,212,3.53
4304,192,s6232,226,3.77
4305,67,s4669,38,0.63
4306,61,s3954,38,0.63
4307,204,s6041,251,4.18
4308,120,s8201,131,2.18
4309,75,s8678,300,5.0
4310,465,s3149,133,2.22
4311,420,s8520,38,0.63
4312,66,s2843,216,3.6
4313,472,s715,188,3.13
4314,435,s5306,65,1.08
4315,383,s7646,124,2.07
4316,390,s5921,64,1.07
4317,482,s1598,226,3.77
4318,201,s6376,294,4.9
4319,484,s8477,257,4.28
4320,417,s1984,18,0.3
4321,261,s4912,117,1.95
4322,173,s6083,267,4.45
4323,49,s6599,59,0.98
4324,167,s3541,142,2.37
4325,397,s4758,202,3.37
4326,36,s2725,15,0.25
4327,8,s5175,153,2.55
4328,427,s7564,164,2.73
4329,192,s1143,198,3.3
4330,55,s7871,115,1.92
4331,169,s4479,259,4.32
4332,305,s8107,209,3.48
4333,350,s5846,211,3.52
4334,266,s1971,149,2.48
4335,128,s1303,178,2.97
4336,132,s5757,235,3.92
4337,272,s8126,219,3.65
4338,402,s4743,259,4.32
4339,321,s7156,21,0.35
4340,144,s777,106,1.77
4341,377,s4285,255,4.25
4342,417,s7961,23,0.38
4343,440,s1070,76,1.27
4344,418,s1114,110,1.83
4345,230,s2371,15,0.25
4346,256,s3008,89,1.48
4347,285,s3591,96,1.6
4348,345,s5459,277,4.62
4349,428,s6259,174,2.9
4350,355,s4526,198,3.3
4351,441,s6582,32,0.53
4352,333,s2713,154,2.57
4353,297,s5923,153,2.55
4354,214,s3990,266,4.43
4355,381,s8454,34,0.57
4356,169,s2096,13,0.22
4357,251,s4543,73,1.22
4358,415,s3433,235,3.92
4359,214,s8760,186,3.1
4360,443,s8429,69,1.15
4361,413,s4399,137,2.28
4362,390,s3231,148,2.47
4363,310,s7163,203,3.38
4364,414,s5393,247,4.12
4365,16,s8380,190,3.17
4366,473,s2498,186,3.1
4367,16,s6916,45,0.75
4368,8,s1411,281,4.68
4369,255,s4033,262,4.37
4370,129,s5,257,4.28
4371,485,s8208,283,4.72
4372,471,s5520,221,3.68
4373,274,s6457,38,0.63
4374,486,s8070,28,0.47
4375,442,s6907,287,4.78
4376,331,s7856,227,3.78
4377,329,s6317,44,0.73
4378,29,s4281,94,1.57
4379,179,s8285,280,4.67
4380,495,s1295,58,0.97
4381,103,s1612,114,1.9
4382,384,s2400,71,1.18
4383,456,s4622,72,1.2
4384,21,s5459,180,3.0
4385,14,s1550,155,2.58
4386,84,s7003,191,3.18
4387,74,s7180,283,4.72
4388,103,s3534,233,3.88
4389,382,s5687,229,3.82
4390,62,s4443,126,2.1
4391,12,s4484,120,2.0
4392,261,s2414,111,1.85
4393,343,s992,266,4.43
4394,264,s2222,118,1.97
4395,8,s2804,104,1.73
4396,400,s3933,187,3.12
4397,285,s6933,130,2.17
4398,219,s7577,226,3.77
4399,180,s686,44,0.73
4400,493,s1450,51,0.85
4401,261,s5921,119,1.98
4402,428,s6718,103,1.72
4403,354,s7473,213,3.55
4404,25,s8777,93,1.55
4405,478,s5276,96,1.6
4406,301,s2718,20,0.33
4407,213,s7879,194,3.23
4408,5,s5480,193,3.22
4409,303,s459,201,3.35
4410,155,s6725,55,0.92
4411,435,s7351,72,1.2
4412,127,s448,235,3.92
4413,53,s3738,134,2.23
4414,492,s7277,43,0.72
4415,57,s6763,291,4.85
4416,476,s1867,57,0.95
4417,106,s3012,271,4.52
4418,218,s5770,46,0.77
4419,103,s1181,27,0.45
4420,375,s5583,270,4.5
4421,80,s953,256,4.27
4422,398,s4633,227,3.78
4423,404,s6787,192,3.2
4424,410,s2787,211,3.52
4425,367,s3354,213,3.55
4426,174,s3038,273,4.55
4427,133,s6401,80,1.33
4428,9,s126,33,0.55
4429,49,s8062,293,4.88
4430,391,s3214,281,4.68
4431,194,s7687,139,2.32
4432,275,s4793,281,4.68
4433,85,s5933,95,1.58
4434,270,s2478,238,3.97
4435,275,s7251,263,4.38
4436,72,s1105,78,1.3
4437,212,s6072,251,4.18
4438,329,s3668,114,1.9
4439,283,s8340,185,3.08
4440,184,s6118,30,0.5
4441,10,s1152,48,0.8
4442,361,s4217,182,3.03
4443,91,s4974,196,3.27
4444,196,s2309,99,1.65
4445,167,s6819,129,2.15
4446,399,s6346,250,4.17
4447,161,s1824,151,2.52
4448,61,s2652,137,2.28
4449,352,s2776,236,3.93
4450,190,s2450,130,2.17
4451,392,s2406,291,4.85
4452,34,s6970,212,3.53
4453,420,s6079,245,4.08
4454,377,s3663,52,0.87
4455,37,s256,264,4.4
4456,23,s3270,208,3.47
4457,379,s4546,53,0.88
4458,48,s1906,128,2.13
4459,354,s4615,279,4.65
4460,493,s2785,133,2.22
4461,140,s7654,60,1.0
4462,278,s6675,32,0.53
4463,366,s8780,278,4.63
4464,268,s967,274,4.57
4465,302,s184,192,3.2
4466,134,s8488,109,1.82
4467,71,s169,218,3.63
4468,340,s5171,183,3.05
4469,273,s6957,197,3.28
4470,402,s5471,108,1.8
4471,278,s1229,239,3.98
4472,261,s3079,170,2.83
4473,368,s2937,282,4.7
4474,358,s620,175,2.92
4475,277,s4165,88,1.47
4476,232,s6761,241,4.02
4477,421,s2129,296,4.93
4478,481,s1846,200,3.33
4479,151,s5490,174,2.9
4480,356,s5794,40,0.67
4481,199,s1142,160,2.67
4482,389,s1137,34,0.57
4483,294,s2638,176,2.93
4484,419,s7508,24,0.4
4485,222,s5918,125,2.08
4486,383,s2511,289,4.82
4487,410,s4415,261,4.35
4488,196,s8695,46,0.77
4489,453,s4010,85,1.42
4490,227,s513,291,4.85
4491,457,s5994,214,3.57
4492,380,s3445,281,4.68
4493,208,s6525,213,3.55
4494,277,s8550,282,4.7
4495,62,s4587,99,1.65
4496,248,s2082,168,2.8
4497,272,s3103,121,2.02
4498,96,s7881,78,1.3
4499,24,s8009,230,3.83
4500,448,s4181,45,0.75
4501,211,s1292,132,2.2
4502,249,s6801,149,2.48
4503,19,s8713,24,0.4
4504,66,s2092,262,4.37
4505,119,s1230,44,0.73
4506,293,s8238,213,3.55
4507,233,s8686,21,0.35
4508,236,s8267,162,2.7
4509,52,s7231,249,4.15
4510,30,s4916,160,2.67
4511,121,s2851,125,2.08
4512,179,s4690,204,3.4
4513,381,s1282,157,2.62
4514,412,s368,289,4.82
4515,71,s3976,271,4.52
4516,370,s1010,212,3.53
4517,498,s3086,136,2.27
4518,350,s2119,219,3.65
4519,359,s5585,52,0.87
4520,321,s971,232,3.87
4521,384,s6290,166,2.77
4522,173,s4656,225,3.75
4523,373,s7153,99,1.65
4524,176,s2303,196,3.27
4525,50,s7749,102,1.7
4526,262,s2862,25,0.42
4527,84,s2810,86,1.43
4528,109,s8005,284,4.73
4529,409,s1286,157,2.62
4530,429,s2678,69,1.15
4531,50,s7679,95,1.58
4532,291,s5940,162,2.7
4533,373,s1328,27,0.45
4534,477,s8481,165,2.75
4535,15,s1101,248,4.13
4536,13,s2498,125,2.08
4537,43,s1920,250,4.17
4538,241,s277,229,3.82
4539,314,s3981,111,1.85
4540,4,s5344,161,2.68
4541,377,s6571,171,2.85
4542,387,s5863,68,1.13
4543,102,s7052,297,4.95
4544,221,s4457,186,3.1
4545,316,s1173,244,4.07
4546,416,s6441,188,3.13
4547,261,s4460,187,3.12
4548,210,s529,78,1.3
4549,253,s3673,72,1.2
4550,401,s5357,198,3.3
4551,103,s6771,277,4.62
4552,445,s2450,84,1.4
4553,38,s2098,206,3.43
4554,244,s3060,29,0.48
4555,105,s1891,57,0.95
4556,82,s205,266,4.43
4557,204,s2936,132,2.2
4558,486,s4720,251,4.18
4559,457,s1553,141,2.35
4560,286,s5786,101,1.68
4561,387,s613,151,2.52
4562,118,s4329,146,2.43
4563,467,s244,231,3.85
4564,217,s8187,91,1.52
4565,277,s4078,201,3.35
4566,121,s132,70,1.17
4567,57,s6374,270,4.5
4568,208,s7856,231,3.85
4569,187,s3259,231,3.85
4570,400,s6453,37,0.62
4571,467,s3448,10,0.17
4572,397,s4841,84,1.4
4573,319,s1641,35,0.58
4574,216,s6098,158,2.63
4575,249,s6050,290,4.83
4576,318,s1692,274,4.57
4577,56,s8647,53,0.88
4578,318,s5385,216,3.6
4579,485,s6072,67,1.12
4580,428,s701,90,1.5
4581,109,s2480,227,3.78
4582,98,s826,196,3.27
4583,180,s7704,197,3.28
4584,226,s3264,128,2.13
4585,444,s3920,173,2.88
4586,384,s4384,220,3.67
4587,497,s597,199,3.32
4588,222,s805,170,2.83
4589,204,s5186,133,2.22
4590,84,s3755,195,3.25
4591,32,s6501,132,2.2
4592,49,s7118,182,3.03
4593,364,s3463,126,2.1
4594,256,s3508,300,5.0
4595,1,s8459,103,1.72
4596,123,s1729,92,1.53
4597,98,s4272,117,1.95
4598,17,s651,168,2.8
4599,466,s4358,291,4.85
4600,27,s681,243,4.05
4601,447,s7859,147,2.45
4602,463,s4807,77,1.28
4603,383,s3417,70,1.17
4604,182,s160,289,4.82
4605,279,s7042,129,2.15
4606,14,s6785,146,2.43
4607,362,s7173,144,2.4
4608,185,s6402,63,1.05
4609,428,s5110,148,2.47
4610,36,s4006,17,0.28
4611,98,s3591,200,3.33
4612,474,s3394,125,2.08
4613,64,s6676,73,1.22
4614,51,s4888,98,1.63
4615,198,s3328,48,0.8
4616,158,s4527,88,1.47
4617,415,s6202,213,3.55
4618,119,s7962,174,2.9
4619,216,s7665,89,1.48
4620,361,s5222,175,2.92
4621,19,s2946,112,1.87
4622,44,s4741,242,4.03
4623,170,s6353,131,2.18
4624,364,s3234,138,2.3
4625,235,s7176,12,0.2
4626,420,s8518,177,2.95
4627,195,s8215,35,0.58
4628,45,s7354,220,3.67
4629,346,s2769,186,3.1
4630,222,s3285,177,2.95
4631,55,s561,268,4.47
4632,213,s6647,152,2.53
4633,145,s6829,159,2.65
4634,342,s3425,266,4.43
4635,213,s4812,261,4.35
4636,479,s3257,184,3.07
4637,111,s2337,126,2.1
4638,371,s7216,267,4.45
4639,232,s7222,230,3.83
4640,148,s5539,270,4.5
4641,139,s711,292,4.87
4642,77,s3351,249,4.15
4643,213,s6739,236,3.93
4644,230,s7524,271,4.52
4645,333,s5269,199,3.32
4646,40,s1924,121,2.02
4647,239,s1870,65,1.08
4648,217,s1956,83,1.38
4649,175,s7012,270,4.5
4650,412,s5048,158,2.63
4651,350,s3043,28,0.47
4652,378,s3265,175,2.92
4653,74,s1157,30,0.5
4654,427,s3716,89,1.48
4655,154,s6846,204,3.4
4656,281,s5935,183,3.05
4657,393,s1982,71,1.18
4658,215,s3299,258,4.3
4659,213,s8283,276,4.6
4660,386,s6855,232,3.87
4661,213,s4910,231,3.85
4662,227,s7271,239,3.98
4663,237,s2691,274,4.57
4664,345,s4002,138,2.3
4665,81,s7005,251,4.18
4666,350,s2592,277,4.62
4667,127,s981,28,0.47
4668,330,s4537,201,3.35
4669,464,s7962,179,2.98
4670,37,s8331,119,1.98
4671,4,s8708,63,1.05
4672,320,s5863,174,2.9
4673,461,s6518,124,2.07
4674,196,s7441,225,3.75
4675,62,s3818,52,0.87
4676,450,s3950,61,1.02
4677,93,s6582,186,3.1
4678,121,s3232,82,1.37
4679,43,s1962,135,2.25
4680,166,s2439,126,2.1
4681,424,s1662,197,3.28
4682,481,s6711,121,2.02
4683,353,s2601,66,1.1
4684,350,s6776,89,1.48
4685,79,s1466,133,2.22
4686,78,s7683,79,1.32
4687,423,s5241,217,3.62
4688,37,s3554,166,2.77
4689,75,s7870,258,4.3
4690,499,s7789,10,0.17
4691,316,s7009,214,3.57
4692,211,s5925,290,4.83
4693,496,s7394,151,2.52
4694,430,s6353,147,2.45
4695,434,s6483,91,1.52
4696,429,s4615,34,0.57
4697,128,s1253,229,3.82
4698,302,s3277,91,1.52
4699,228,s6328,265,4.42
4700,25,s8462,211,3.52
4701,294,s6240,20,0.33
4702,124,s4181,297,4.95
4703,431,s5964,106,1.77
4704,130,s5831,190,3.17
4705,12,s2594,232,3.87
4706,103,s5907,51,0.85
4707,391,s3071,124,2.07
4708,275,s4752,38,0.63
4709,465,s6868,62,1.03
4710,33,s7566,105,1.75
4711,97,s6141,21,0.35
4712,465,s2352,97,1.62
4713,376,s8396,145,2.42
4714,2,s869,71,1.18
4715,222,s7674,30,0.5
4716,348,s4883,243,4.05
4717,381,s2818,33,0.55
4718,255,s4775,173,2.88
4719,334,s4281,282,4.7
4720,227,s4626,122,2.03
4721,330,s2269,154,2.57
4722,170,s5097,270,4.5
4723,141,s8746,232,3.87
4724,237,s6279,123,2.05
4725,226,s5820,225,3.75
4726,208,s6048,15,0.25
4727,14,s543,118,1.97
4728,264,s6136,243,4.05
4729,262,s5139,188,3.13
4730,361,s7958,26,0.43
4731,137,s3409,300,5.0
4732,209,s5372,84,1.4
4733,480,s2510,196,3.27
4734,409,s2604,206,3.43
4735,86,s6660,122,2.03
4736,207,s4993,108,1.8
4737,90,s8616,50,0.83
4738,73,s5939,119,1.98
4739,129,s1429,49,0.82
4740,19,s8433,236,3.93
4741,281,s1600,277,4.62
4742,48,s2439,46,0.77
4743,378,s2098,30,0.5
4744,35,s6975,59,0.98
4745,324,s8701,238,3.97
4746,487,s2436,167,2.78
4747,434,s5382,124,2.07
4748,211,s1997,234,3.9
4749,428,s2342,23,0.38
4750,277,s6936,286,4.77
4751,117,s8713,141,2.35
4752,63,s6478,15,0.25
4753,337,s7160,181,3.02
4754,391,s2288,270,4.5
